dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
citeseer,node2vec_logreg,Zhou_Pei,10,2024,3327,4552,20213,0.24,0.23302465416574633,0.24,0.274,0.267406285270248,0.274,0.46692607003891046,0.46564797617903964,0.46692607003891046,0.46650003875228685,
citeseer,node2vec_logreg,1HiKDA,10,2024,3327,4552,5347,0.431,0.417950102412715,0.431,0.08300000000000002,0.08248083702327935,0.08300000000000002,0.8385214007782101,0.8351803805011766,0.8385214007782101,0.8374077273525323,
citeseer,node2vec_logreg,original,50,42,3327,4552,4552,0.493,0.47640878774765977,0.493,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,50,42,3327,4552,4586,0.462,0.4536822974732522,0.462,0.030999999999999972,0.02272649027440754,0.030999999999999972,0.9371196754563895,0.9522962404160246,0.9371196754563895,0.9421785304429345,
citeseer,node2vec_logreg,Ange_Modifie_NCC,50,42,3327,4552,19080,0.255,0.24644605748253198,0.255,0.238,0.22996273026512778,0.238,0.5172413793103449,0.5172995625199666,0.5172413793103449,0.5172607737135521,
citeseer,node2vec_logreg,Zhou_Pei,50,42,3327,4552,21198,0.233,0.22796913349088732,0.233,0.26,0.24843965425677245,0.26,0.4726166328600406,0.47851580271780403,0.4726166328600406,0.4745830228126284,
citeseer,node2vec_logreg,1HiKDA,50,42,3327,4552,5339,0.425,0.42283125963674423,0.425,0.068,0.05357752811091554,0.068,0.8620689655172413,0.8875387493076764,0.8620689655172413,0.8705588934473862,
citeseer,node2vec_logreg,original,50,123,3327,4552,4552,0.492,0.48045138316157504,0.492,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,50,123,3327,4552,4586,0.485,0.4778501536111419,0.485,0.007000000000000006,0.002601229550433126,0.007000000000000006,0.9857723577235772,0.9945858631245561,0.9857723577235772,0.9887101928572369,
citeseer,node2vec_logreg,Ange_Modifie_NCC,50,123,3327,4552,19080,0.227,0.22329656362704298,0.227,0.265,0.25715481953453206,0.265,0.46138211382113825,0.46476411860375205,0.46138211382113825,0.4625094487486762,
citeseer,node2vec_logreg,Zhou_Pei,50,123,3327,4552,21198,0.219,0.21542178909850726,0.219,0.273,0.2650295940630678,0.273,0.4451219512195122,0.44837375153535824,0.4451219512195122,0.44620588465812755,
citeseer,node2vec_logreg,1HiKDA,50,123,3327,4552,5315,0.416,0.40865192828267544,0.416,0.07600000000000001,0.0717994548788996,0.07600000000000001,0.8455284552845528,0.8505583345261105,0.8455284552845528,0.8472050816984055,
citeseer,node2vec_logreg,original,50,2024,3327,4552,4552,0.514,0.5004309394359944,0.514,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,50,2024,3327,4552,4585,0.498,0.4907824849966314,0.498,0.016000000000000014,0.009648454439362963,0.016000000000000014,0.9688715953307393,0.9807197083972523,0.9688715953307393,0.9728209663529103,
citeseer,node2vec_logreg,Ange_Modifie_NCC,50,2024,3327,4552,19080,0.26,0.25089860096832783,0.26,0.254,0.24953233846766654,0.254,0.5058365758754864,0.5013650859619123,0.5058365758754864,0.5043460792376283,
citeseer,node2vec_logreg,Zhou_Pei,50,2024,3327,4552,21198,0.234,0.23272450915300913,0.234,0.28,0.26770643028298524,0.28,0.45525291828793774,0.4650482030853227,0.45525291828793774,0.45851801322039937,
citeseer,node2vec_logreg,1HiKDA,50,2024,3327,4552,5338,0.416,0.402820367194646,0.416,0.09800000000000003,0.09761057224134839,0.09800000000000003,0.8093385214007781,0.804946967604842,0.8093385214007781,0.8078746701354661,
